Filename,Max,Min,Sum,Mean,StdDev
"y5_r459_c0.ome.tif",0,54,1.01188e+06,0.965,2.97079
"y8_r1337_c1.ome.tif",0,32200,1.47523e+09,1406.89,2936.63
"y9_r2453_c0.ome.tif",0,61806,1.79211e+09,1709.09,5960.91
"y4_r2197_c0.ome.tif",0,7319,1.30472e+08,124.428,396.506
"y0_r232_c0.ome.tif",0,37,1.27736e+06,1.21819,2.76468
"y1_r1121_c1.ome.tif",0,22678,4.64742e+08,443.212,1162.05
"y8_r1464_c0.ome.tif",0,33661,2.84184e+09,2710.19,5830.48
"y6_r754_c1.ome.tif",0,9,39772,0.0379295,0.269194
"y6_r566_c0.ome.tif",0,46,197563,0.188411,1.65967
"y4_r1945_c0.ome.tif",0,10444,1.74284e+08,166.21,570.328
"y9_r2407_c1.ome.tif",0,53502,9.42848e+08,899.17,2859.64
"y1_r895_c0.ome.tif",0,22123,6.08161e+08,579.987,1661.85
"y6_r728_c0.ome.tif",0,31,511080,0.487404,1.6851
"y8_r1490_c1.ome.tif",0,39446,7.5731e+08,722.227,1895.09
"y2_r1668_c0.ome.tif",0,31,1.5694e+06,1.4967,3.38582
"y4_r1783_c0.ome.tif",0,7072,1.68505e+08,160.698,469.84
"y6_r592_c1.ome.tif",0,24,230722,0.220034,0.951854
"y4_r1971_c1.ome.tif",0,65526,1.57795e+09,1504.85,5148.58
"y8_r1545_c0.ome.tif",0,36275,1.56929e+09,1496.59,3847.8
"y1_r976_c0.ome.tif",0,41331,5.18061e+08,494.061,1864.52
"y6_r647_c0.ome.tif",0,58,465714,0.444139,2.38646
"y4_r1890_c1.ome.tif",0,3,89003,0.0848799,0.368707
"y0_r105_c1.ome.tif",0,22,985498,0.939844,3.05444
"y8_r1571_c1.ome.tif",0,26481,5.91372e+08,563.976,1495.08
"y4_r1864_c0.ome.tif",0,7006,1.02472e+08,97.7254,397.914
"y9_r2326_c1.ome.tif",0,65128,1.43776e+09,1371.16,4373.99
"y6_r485_c0.ome.tif",0,34,491384,0.46862,1.84785
"y8_r1383_c0.ome.tif",0,32453,2.43129e+09,2318.66,5076.92
"y6_r673_c1.ome.tif",0,8,34732,0.033123,0.232856
"y0_r321_c1.ome.tif",0,59,415623,0.396369,2.1471
"y1_r1022_c1.ome.tif",0,61333,1.97399e+08,188.255,1474.19
"y0_r133_c0.ome.tif",0,35,1.27314e+06,1.21416,2.84527
"y9_r2354_c0.ome.tif",0,65535,2.67623e+09,2552.25,7111.05
"y5_r386_c1.ome.tif",0,27,360595,0.34389,1.06466
"y4_r2098_c0.ome.tif",0,8980,1.95216e+08,186.173,562.789
"y9_r2542_c1.ome.tif",0,38555,9.09507e+08,867.374,2768.84
"y9_r2380_c1.ome.tif",0,64100,2.07542e+08,197.928,1231.4
"y9_r2516_c0.ome.tif",0,62637,2.18971e+09,2088.27,6296.45
"y4_r1719_c1.ome.tif",0,1,20,1.90735e-05,0.00436728
"y0_r51_c1.ome.tif",0,24,1.25452e+06,1.19641,3.61272
"y0_r214_c0.ome.tif",0,36,1.22157e+06,1.16498,2.57974
"y1_r1103_c1.ome.tif",0,22684,4.77021e+08,454.922,1487.46
"y5_r467_c1.ome.tif",0,14,121859,0.116214,0.458844
"y4_r2179_c0.ome.tif",0,9006,1.21774e+08,116.132,363.028
"y9_r2435_c0.ome.tif",0,65535,2.5811e+09,2461.53,6658.65
"y6_r782_c0.ome.tif",0,71,867110,0.826941,3.04411
"y0_r25_c0.ome.tif",0,28,942063,0.898421,2.26553
"y9_r2461_c1.ome.tif",0,59726,1.34859e+09,1286.11,4185.33
"y8_r1319_c1.ome.tif",0,27392,1.79455e+09,1711.41,3375.3
"y0_r240_c1.ome.tif",0,39,39074,0.0372639,0.738546
"y4_r1765_c0.ome.tif",0,13004,1.18599e+08,113.105,487.132
"y8_r1472_c1.ome.tif",0,19751,9.20451e+08,877.81,1808.53
"y4_r1953_c1.ome.tif",0,3,46598,0.0444393,0.282085
"y6_r574_c1.ome.tif",0,6,14317,0.0136538,0.123841
"y8_r1284_c0.ome.tif",0,45323,2.17496e+09,2074.21,5302.38
"y1_r1230_c0.ome.tif",0,1797,5.06721e+07,48.3246,108.315
"y4_r2100_c0.ome.tif",0,9060,1.58498e+08,151.155,511.967
"y1_r877_c0.ome.tif",0,11994,2.87358e+08,274.046,830.997
"y4_r1927_c0.ome.tif",0,6982,7.32146e+07,69.8229,339.553
"y6_r548_c0.ome.tif",0,42,301697,0.287721,1.93498
"y8_r1446_c0.ome.tif",0,32074,2.40108e+09,2289.85,4757.39
"y6_r736_c1.ome.tif",0,14,93938,0.0895863,0.472047
"y4_r1791_c1.ome.tif",0,3,84607,0.0806875,0.363772
"y2_r1676_c1.ome.tif",0,12,136617,0.130288,0.510021
"y8_r1553_c1.ome.tif",0,13181,2.75342e+08,262.586,826.011
"y4_r1846_c0.ome.tif",0,9121,1.64177e+08,156.571,469.13
"y9_r2308_c1.ome.tif",0,65532,4.94761e+09,4718.41,10073.5
"y6_r655_c1.ome.tif",0,22,239159,0.22808,0.95792
"y8_r1365_c0.ome.tif",0,38839,2.16767e+09,2067.25,4751.68
"y1_r984_c1.ome.tif",0,31696,1.0833e+08,103.311,644.657
"y2_r1595_c1.ome.tif",0,33,1.20932e+06,1.1533,3.18035
"y6_r629_c0.ome.tif",0,40,236876,0.225903,1.7383
"y1_r958_c0.ome.tif",0,38763,4.01282e+08,382.692,1301.03
"y8_r1527_c0.ome.tif",0,30038,3.04188e+09,2900.97,5720.55
"y6_r493_c1.ome.tif",0,17,281044,0.268024,0.930788
"y4_r1872_c1.ome.tif",0,3,67184,0.0640717,0.303441
"y4_r1684_c0.ome.tif",0,56,1.3839e+06,1.31979,4.04386
"y8_r1391_c1.ome.tif",0,19466,1.95759e+08,186.691,816.53
"y9_r2390_c0.ome.tif",0,65535,1.70965e+09,1630.45,5311.24
"y4_r1729_c0.ome.tif",0,15086,1.51082e+08,144.083,534.651
"y8_r1436_c1.ome.tif",0,26043,2.11832e+09,2020.19,3914.07
"y6_r538_c1.ome.tif",0,28,237322,0.226328,0.940975
"y1_r867_c1.ome.tif",0,60000,1.55125e+08,147.939,1275.52
"y4_r1917_c1.ome.tif",0,3,67246,0.0641308,0.319963
"y9_r2552_c0.ome.tif",0,65535,2.11863e+09,2020.48,6167.3
"y8_r1274_c1.ome.tif",0,16936,7.12797e+08,679.777,1497.83
"y4_r1755_c1.ome.tif",0,65526,1.20354e+09,1147.78,4364.18
"y5_r396_c0.ome.tif",0,53,884660,0.843678,2.99136
"y1_r1220_c1.ome.tif",0,19629,4.59794e+08,438.494,1273.08
"y0_r331_c0.ome.tif",0,25,344592,0.328629,1.20119
"y1_r1032_c0.ome.tif",0,30689,3.74839e+08,357.474,1293.22
"y9_r2471_c0.ome.tif",0,64936,1.2966e+09,1236.53,4976.52
"y8_r1517_c1.ome.tif",0,28750,1.31197e+09,1251.19,2757.44
"y0_r250_c0.ome.tif",0,37,826214,0.787939,2.38031
"y1_r948_c1.ome.tif",0,64616,4.77861e+08,455.724,2490.38
"y6_r619_c1.ome.tif",0,20,151435,0.14442,0.747634
"y8_r1329_c0.ome.tif",0,35574,1.84869e+09,1763.05,4308.88
"y8_r1355_c1.ome.tif",0,25171,1.41402e+09,1348.52,2724.17
"y4_r1836_c1.ome.tif",0,3,60725,0.0579119,0.296116
"y0_r61_c0.ome.tif",0,44,489220,0.466557,1.79527
"y1_r1113_c0.ome.tif",0,4095,6.50128e+07,62.001,177.551
"y6_r746_c0.ome.tif",0,39,405642,0.38685,1.89061
"y0_r15_c1.ome.tif",0,25,1.20638e+06,1.15049,3.64149
"y0_r204_c1.ome.tif",0,18,953533,0.90936,2.62184
"y8_r1482_c0.ome.tif",0,31103,2.6955e+09,2570.63,5250.11
"y6_r772_c1.ome.tif",0,15,219352,0.20919,0.782365
"y9_r2425_c1.ome.tif",0,63669,6.49986e+08,619.875,2845.12
"y4_r1963_c0.ome.tif",0,7739,1.38354e+08,131.944,418.613
"y4_r2169_c1.ome.tif",0,65532,1.18413e+09,1129.27,4330.68
"y6_r584_c0.ome.tif",0,65,233763,0.222934,1.53344
"y0_r123_c1.ome.tif",0,30,1.67996e+06,1.60213,4.11381
"y6_r691_c1.ome.tif",0,18,241196,0.230022,0.944275
"y4_r2088_c1.ome.tif",0,48127,5.4008e+08,515.061,2277.25
"y9_r2344_c1.ome.tif",0,54341,8.35573e+08,796.865,2841.6
"y4_r1882_c0.ome.tif",0,7821,9.0987e+07,86.7719,349.376
"y9_r2318_c0.ome.tif",0,64688,3.54943e+08,338.5,2138.16
"y8_r1563_c0.ome.tif",0,38068,1.95951e+09,1868.74,4316.24
"y6_r665_c0.ome.tif",0,34,487106,0.46454,2.14039
"y1_r994_c0.ome.tif",0,38749,5.75409e+08,548.753,1413.69
"y9_r2506_c1.ome.tif",0,65496,3.04508e+09,2904.01,7785.95
"y1_r932_c0.ome.tif",0,43878,7.24153e+08,690.606,2343.65
"y6_r603_c0.ome.tif",0,37,272628,0.259998,1.65008
"y0_r78_c0.ome.tif",0,47,2.26309e+06,2.15825,4.75847
"y8_r1501_c0.ome.tif",0,32045,1.94601e+09,1855.86,4386.06
"y0_r293_c1.ome.tif",0,45,282704,0.269608,1.202
"y9_r2488_c0.ome.tif",0,65535,2.88186e+09,2748.36,7306.77
"y1_r1156_c1.ome.tif",0,20820,4.13079e+08,393.943,1345.23
"y4_r2026_c1.ome.tif",0,3,47884,0.0456657,0.268232
"y0_r267_c0.ome.tif",0,25,1.117e+06,1.06526,2.50341
"y4_r1820_c0.ome.tif",0,9044,1.69842e+08,161.974,509.255
"y0_r374_c1.ome.tif",0,35,384750,0.366926,1.29737
"y2_r1624_c0.ome.tif",0,8,376750,0.359297,0.88732
"y0_r186_c0.ome.tif",0,40,1.40084e+06,1.33595,3.09076
"y1_r1075_c1.ome.tif",0,19576,4.29266e+08,409.38,1123.13
"y2_r1650_c1.ome.tif",0,213,1.06728e+07,10.1784,22.5353
"y9_r2569_c0.ome.tif",0,65535,2.77255e+09,2644.11,7107.1
"y6_r710_c1.ome.tif",0,25,423746,0.404116,1.34831
"y8_r1420_c0.ome.tif",0,48476,1.82865e+09,1743.93,5058.61
"y1_r1049_c0.ome.tif",0,38891,3.7933e+08,361.757,1579.98
"y1_r851_c0.ome.tif",0,46374,2.98575e+08,284.744,1191.64
"y4_r1901_c0.ome.tif",0,10563,1.54963e+08,147.785,492.697
"y1_r1237_c1.ome.tif",0,17840,3.34855e+08,319.342,849.862
"y4_r2107_c1.ome.tif",0,3,73013,0.0696306,0.334616
"y0_r348_c0.ome.tif",0,56,960030,0.915556,2.74624
"y6_r522_c0.ome.tif",0,32,240314,0.229181,1.35344
"y4_r2072_c0.ome.tif",0,6961,1.56878e+08,149.611,455.603
"y4_r2260_c1.ome.tif",0,3,45959,0.0438299,0.24363
"y1_r805_c1.ome.tif",0,5025,2.55526e+06,2.43689,24.9927
"y4_r2234_c0.ome.tif",0,11186,1.46863e+08,140.059,468.657
"y4_r1899_c0.ome.tif",0,7414,9.74357e+07,92.9219,362.481
"y5_r441_c1.ome.tif",0,40,465381,0.443822,1.91409
"y4_r2153_c0.ome.tif",0,10134,9.72571e+07,92.7516,410.933
"y5_r415_c0.ome.tif",0,39,737068,0.702923,2.20584
"y6_r789_c1.ome.tif",0,12,98643,0.0940733,0.480063
"y8_r1499_c0.ome.tif",0,44101,9.13874e+08,871.538,3323.83
"y4_r1889_c1.ome.tif",0,65531,1.57951e+09,1506.34,5728.27
"y4_r2036_c0.ome.tif",0,9983,1.41173e+08,134.633,504.783
"y1_r1166_c0.ome.tif",0,3316,6.06039e+07,57.7964,153.999
"y4_r2224_c1.ome.tif",0,65529,1.08057e+09,1030.52,4154.23
"y1_r1192_c1.ome.tif",0,21335,6.03504e+08,575.547,1462.99
"y4_r2062_c1.ome.tif",0,65534,1.67996e+09,1602.13,6204.49
"y6_r801_c0.ome.tif",0,37,155361,0.148164,1.25652
"y2_r1660_c0.ome.tif",0,29,1.37556e+06,1.31184,3.0341
"y8_r1489_c1.ome.tif",0,29395,1.6245e+09,1549.24,3134.29
"y4_r2117_c0.ome.tif",0,6972,1.51728e+08,144.699,452.04
"y1_r1247_c0.ome.tif",0,1861,4.03683e+07,38.4982,86.4256
"y5_r405_c1.ome.tif",0,21,265012,0.252735,0.889638
"y6_r720_c0.ome.tif",0,60,1.02268e+06,0.975304,3.35896
"y1_r1085_c0.ome.tif",0,570,3.23994e+07,30.8985,66.5043
"y4_r2143_c1.ome.tif",0,50260,1.18102e+09,1126.31,3071.42
"y8_r1410_c1.ome.tif",0,30769,1.68208e+09,1604.15,3367.8
"y4_r1703_c0.ome.tif",0,8640,1.80848e+08,172.47,557.024
"y1_r1039_c1.ome.tif",0,26781,1.67626e+07,15.986,263.839
"y1_r841_c1.ome.tif",0,23111,2.76189e+08,263.394,872.52
"y0_r338_c1.ome.tif",0,54,1.17999e+06,1.12533,3.23093
"y6_r512_c1.ome.tif",0,17,231588,0.22086,0.90954
"y9_r2559_c1.ome.tif",0,64544,1.229e+09,1172.07,3396.7
"y9_r2397_c1.ome.tif",0,60510,5.52339e+08,526.751,1845.11
"y1_r815_c0.ome.tif",0,43332,4.60566e+08,439.23,1852.51
"y2_r1614_c1.ome.tif",0,36,1.4951e+06,1.42584,3.33657
"y0_r176_c1.ome.tif",0,56,965951,0.921203,3.79351
"y4_r2270_c0.ome.tif",0,6891,1.16555e+08,111.155,369.069
"y8_r1303_c0.ome.tif",0,30038,3.04188e+09,2900.97,5720.55
"y0_r68_c1.ome.tif",0,46,208630,0.198965,1.77373
"y1_r922_c1.ome.tif",0,15813,2.20579e+07,21.036,209.931
"y6_r799_c0.ome.tif",0,29,192889,0.183953,1.28587
"y9_r2478_c1.ome.tif",0,50300,8.50494e+08,811.095,2688.6
"y0_r257_c1.ome.tif",0,40,1.04191e+06,0.993641,3.29405
"y4_r1810_c1.ome.tif",0,3,27279,0.0260153,0.181224
"y5_r451_c0.ome.tif",0,136,215566,0.20558,2.60034
"y4_r2044_c1.ome.tif",0,3,108335,0.103316,0.419322
"y1_r1174_c1.ome.tif",0,11586,2.47488e+08,236.023,684.93
"y0_r285_c0.ome.tif",0,90,341525,0.325704,1.49691
"y9_r2300_c1.ome.tif",0,33486,5.73063e+08,546.516,1637.4
"y0_r96_c0.ome.tif",0,35,1.04671e+06,0.998217,2.77777
"y6_r621_c0.ome.tif",0,31,193738,0.184763,1.42684
"y4_r2206_c1.ome.tif",0,3,99367,0.0947638,0.397352
"y1_r950_c0.ome.tif",0,27665,4.12844e+08,393.719,1281.64
"y1_r1148_c0.ome.tif",0,1567,6.75798e+07,64.4491,149.448
"y4_r2018_c0.ome.tif",0,7866,1.42956e+08,136.333,452.795
"y4_r2125_c1.ome.tif",0,65531,8.7267e+08,832.243,3669.37
"y0_r366_c0.ome.tif",0,69,1.05575e+06,1.00685,3.63248
"y6_r540_c0.ome.tif",0,49,291219,0.277728,1.7624
"y1_r1067_c0.ome.tif",0,21359,5.11253e+08,487.569,1379.54
"y2_r1642_c0.ome.tif",0,18,1.57258e+06,1.49973,3.05891
"y1_r1093_c1.ome.tif",0,23655,6.81456e+08,649.887,1848.54
"y6_r702_c0.ome.tif",0,41,572533,0.54601,2.31623
"y1_r1229_c0.ome.tif",0,3006,3.1173e+07,29.7289,85.9647
"y0_r158_c1.ome.tif",0,28,1.02785e+06,0.980237,3.3789
"y4_r1711_c1.ome.tif",0,3,64285,0.061307,0.331519
"y4_r2252_c0.ome.tif",0,11053,1.54263e+08,147.116,523.438
"y9_r2379_c1.ome.tif",0,48973,8.0244e+08,765.267,2760.53
"y1_r823_c1.ome.tif",0,27403,9.896e+06,9.43756,215.655
"y4_r2090_c0.ome.tif",0,9392,1.79448e+08,171.135,576.099
"y5_r433_c0.ome.tif",0,36,727654,0.693945,2.12467
"y0_r239_c1.ome.tif",0,30,46747,0.0445814,0.718846
"y8_r1311_c1.ome.tif",0,32313,1.43088e+09,1364.59,2948.01
"y4_r1998_c0.ome.tif",0,9964,1.61865e+08,154.366,515.411
"y1_r904_c1.ome.tif",0,32864,1.76824e+07,16.8632,207.33
"y9_r2298_c1.ome.tif",0,44526,1.07713e+09,1027.23,3018.98
"y4_r2171_c0.ome.tif",0,12587,1.19914e+08,114.359,488.746
"y8_r1588_c1.ome.tif",0,35587,1.6611e+09,1584.15,3335.48
"y4_r2080_c1.ome.tif",0,65528,1.34505e+09,1282.74,4519.64
"y4_r2216_c0.ome.tif",0,5615,1.42129e+08,135.545,428.025
"y4_r2242_c1.ome.tif",0,3,73118,0.0697308,0.349568
"y1_r1184_c0.ome.tif",0,3346,4.64958e+07,44.3419,122.873
"y4_r2054_c0.ome.tif",0,6591,1.69464e+08,161.614,464.477
"y9_r2310_c0.ome.tif",0,65535,3.21487e+09,3065.94,8133.25
"y4_r2161_c1.ome.tif",0,3,56590,0.0539684,0.300296
"y5_r423_c1.ome.tif",0,29,462727,0.441291,1.41079
"y4_r2135_c0.ome.tif",0,6010,1.37079e+08,130.729,401.431
"y4_r1988_c1.ome.tif",0,3,91495,0.0872564,0.392407
"y8_r1402_c0.ome.tif",0,36749,3.57665e+09,3410.96,6632.08
"y1_r1219_c1.ome.tif",0,28944,2.00199e+08,190.924,739.922
"y6_r504_c0.ome.tif",0,51,391879,0.373725,2.05225
"y1_r833_c0.ome.tif",0,30694,4.04471e+08,385.734,1273.43
"y0_r194_c1.ome.tif",0,27,1.94271e+06,1.85271,4.52489
"y2_r1632_c1.ome.tif",0,21,964798,0.920103,2.07481
"y9_r2389_c0.ome.tif",0,65535,3.66923e+09,3499.25,8764.69
"y9_r2577_c1.ome.tif",0,57130,1.29722e+09,1237.13,3540.68
"y0_r168_c0.ome.tif",0,36,817969,0.780076,2.35587
"y1_r1057_c1.ome.tif",0,64848,2.8919e+08,275.793,1696.97
"y4_r1721_c0.ome.tif",0,4429,1.39247e+08,132.796,331.215
"y2_r1606_c0.ome.tif",0,24,2.03741e+06,1.94302,3.79993
"y6_r530_c1.ome.tif",0,20,224679,0.214271,0.927795
"y0_r356_c1.ome.tif",0,115,321945,0.307031,1.88865
"y1_r914_c0.ome.tif",0,20307,2.82313e+08,269.234,839.685
"y9_r2496_c1.ome.tif",0,43904,7.4949e+08,714.77,2541.25
"y0_r275_c1.ome.tif",0,13,12958,0.0123577,0.154358
"y4_r1802_c0.ome.tif",0,5298,1.01333e+08,96.6384,269.509
"y4_r2008_c1.ome.tif",0,3,76689,0.0731363,0.347635
"y1_r1138_c1.ome.tif",0,22088,4.18184e+08,398.812,1183.91
"y0_r249_c0.ome.tif",0,37,1.22442e+06,1.1677,2.59694
"y1_r940_c1.ome.tif",0,22424,2.82034e+07,26.8969,273.69
"y0_r86_c1.ome.tif",0,49,1.69376e+06,1.6153,5.22052
"y6_r611_c1.ome.tif",0,19,298149,0.284337,1.02217
"y8_r1321_c0.ome.tif",0,32754,3.66674e+09,3496.87,6756.77
"y2_r1633_c0.ome.tif",0,13,466968,0.445335,1.28873
"y1_r1084_c1.ome.tif",0,23925,5.56423e+08,530.646,1373.17
"y0_r195_c0.ome.tif",0,25,733108,0.699146,1.97709
"y1_r1058_c0.ome.tif",0,11703,2.98793e+08,284.951,704.56
"y1_r860_c0.ome.tif",0,23333,4.78672e+08,456.497,1443.18
"y4_r1910_c0.ome.tif",0,7035,1.4701e+08,140.2,425.063
"y0_r357_c0.ome.tif",0,297,1.84491e+06,1.75944,6.36383
"y6_r531_c0.ome.tif",0,35,553405,0.527768,2.43174
"y1_r1246_c1.ome.tif",0,16156,6.09594e+08,581.354,1427.38
"y4_r2116_c1.ome.tif",0,3,95446,0.0910244,0.38132
"y9_r2578_c0.ome.tif",0,65535,2.90078e+09,2766.4,7598.13
"y0_r276_c0.ome.tif",0,28,199680,0.19043,1.19969
"y1_r1165_c1.ome.tif",0,19222,3.12336e+08,297.867,943.764
"y4_r2035_c1.ome.tif",0,3,71233,0.0679331,0.310878
"y9_r2497_c0.ome.tif",0,65535,3.78106e+09,3605.9,9365.6
"y1_r1139_c0.ome.tif",0,2243,4.89856e+07,46.7164,119.063
"y4_r2009_c0.ome.tif",0,4244,1.31731e+08,125.628,318.771
"y8_r1510_c0.ome.tif",0,28936,1.67587e+09,1598.23,3950.65
"y6_r800_c1.ome.tif",0,15,154556,0.147396,0.617567
"y6_r612_c0.ome.tif",0,44,388925,0.370908,1.83145
"y0_r87_c0.ome.tif",0,37,414019,0.394839,1.46387
"y1_r941_c0.ome.tif",0,22983,3.82835e+08,365.1,1408.76
"y9_r2289_c1.ome.tif",0,55887,9.47577e+08,903.68,2810.94
"y5_r450_c1.ome.tif",0,10,121438,0.115812,0.460476
"y4_r2162_c0.ome.tif",0,6318,1.51192e+08,144.188,412.879
"y4_r1989_c0.ome.tif",0,14941,4.54156e+07,43.3117,250.509
"y6_r798_c1.ome.tif",0,25,358699,0.342082,1.22058
"y5_r424_c0.ome.tif",0,80,1.01852e+06,0.971334,3.77106
"y8_r1302_c1.ome.tif",0,25043,1.20801e+09,1152.05,2472.3
"y0_r149_c1.ome.tif",0,33,909025,0.866914,2.95698
"y4_r1702_c1.ome.tif",0,3,76496,0.0729523,0.337774
"y4_r2243_c0.ome.tif",0,4585,8.82756e+07,84.1861,278.553
"y4_r2081_c0.ome.tif",0,7524,1.29953e+08,123.932,398.383
"y1_r814_c1.ome.tif",0,8137,8.79786e+06,8.39029,94.6389
"y4_r2126_c0.ome.tif",0,9754,1.26327e+08,120.474,511.432
"y5_r414_c1.ome.tif",0,30,92513,0.0882273,0.390523
"y8_r1498_c1.ome.tif",0,22869,1.30584e+09,1245.34,2511.25
"y4_r1979_c1.ome.tif",0,65503,1.26611e+09,1207.46,4363.21
"y4_r2152_c1.ome.tif",0,65522,1.19031e+09,1135.17,4153.92
"y1_r1094_c0.ome.tif",0,1238,3.79707e+07,36.2117,92.8829
"y4_r2207_c0.ome.tif",0,9028,1.13021e+08,107.785,449.098
"y8_r1579_c1.ome.tif",0,20061,1.02697e+09,979.399,2020.19
"y4_r2071_c1.ome.tif",0,3,84942,0.081007,0.357087
"y4_r1898_c1.ome.tif",0,3,65727,0.0626822,0.328426
"y4_r2233_c1.ome.tif",0,3,41027,0.0391264,0.252044
"y1_r1175_c0.ome.tif",0,1961,7.20895e+07,68.7499,169.021
"y4_r2045_c0.ome.tif",0,9810,1.67552e+08,159.79,539.809
"y9_r2301_c0.ome.tif",0,65535,2.75041e+09,2623,7260.25
"y8_r1312_c0.ome.tif",0,38892,2.41176e+09,2300.03,5233.37
"y0_r77_c1.ome.tif",0,20,1.08831e+06,1.0379,2.87198
"y6_r602_c1.ome.tif",0,25,271595,0.259013,1.10319
"y1_r931_c1.ome.tif",0,22331,1.16171e+08,110.79,573.402
"y8_r1500_c1.ome.tif",0,37830,2.04714e+09,1952.3,4155
"y1_r1129_c1.ome.tif",0,22625,4.29477e+08,409.581,1491.11
"y0_r266_c1.ome.tif",0,21,1.2949e+06,1.23491,3.43312
"y5_r460_c0.ome.tif",0,56,1.26653e+06,1.20786,3.47297
"y9_r2299_c0.ome.tif",0,65535,3.49848e+09,3336.41,8918.25
"y1_r905_c0.ome.tif",0,18755,2.18808e+08,208.672,840.245
"y9_r2487_c1.ome.tif",0,56791,8.81349e+08,840.52,2507.69
"y2_r1623_c1.ome.tif",0,80,2.97065e+06,2.83303,6.13324
"y0_r185_c1.ome.tif",0,43,921105,0.878434,3.63005
"y1_r824_c0.ome.tif",0,53618,4.66022e+08,444.433,2201.63
"y4_r1900_c1.ome.tif",0,64541,9.62422e+08,917.838,3513.15
"y1_r850_c1.ome.tif",0,34319,1.36648e+08,130.318,613.018
"y0_r347_c1.ome.tif",0,12,122361,0.116693,0.457657
"y6_r521_c1.ome.tif",0,16,198794,0.189585,0.780642
"y1_r1048_c1.ome.tif",0,59234,3.18359e+08,303.611,1485.68
"y0_r159_c0.ome.tif",0,31,941653,0.89803,2.25182
"y4_r1712_c0.ome.tif",0,8776,1.21869e+08,116.223,448.744
"y9_r2568_c1.ome.tif",0,64690,1.58136e+09,1508.11,4405.35
"y0_r375_c0.ome.tif",0,507,2.3052e+06,2.19841,6.84754
"y4_r2134_c1.ome.tif",0,65531,9.1247e+08,870.2,4165.27
"y1_r1076_c0.ome.tif",0,3114,4.72943e+07,45.1034,109.15
"y4_r1799_c1.ome.tif",0,65530,1.23658e+09,1179.29,4387.51
"y6_r711_c0.ome.tif",0,34,157147,0.149867,1.31695
"y4_r2108_c0.ome.tif",0,8496,1.71169e+08,163.239,473.389
"y1_r1238_c0.ome.tif",0,1923,4.35865e+07,41.5673,128.566
"y2_r1651_c0.ome.tif",0,128,4.18479e+06,3.99092,11.0046
"y4_r2215_c1.ome.tif",0,65525,1.53063e+09,1459.73,5076.48
"y6_r630_c0.ome.tif",0,53,294061,0.280438,2.08323
"y4_r2027_c0.ome.tif",0,11181,1.85029e+08,176.457,596.676
"y1_r1157_c0.ome.tif",0,1403,5.96869e+07,56.9219,124.186
"y8_r1399_c1.ome.tif",0,15838,5.94153e+08,566.629,1259.34
"y0_r294_c0.ome.tif",0,26,554929,0.529222,1.73645
"y4_r2053_c1.ome.tif",0,3,86295,0.0822973,0.365567
"y1_r1183_c1.ome.tif",0,21749,6.84794e+08,653.07,1699.32
"y9_r2469_c1.ome.tif",0,25916,2.96048e+08,282.333,967.5
"y8_r1320_c1.ome.tif",0,20630,1.28206e+09,1222.66,2415.41
"y0_r248_c1.ome.tif",0,48,2.54279e+06,2.42499,6.19786
"y4_r1801_c1.ome.tif",0,65533,7.35272e+08,701.21,3337.27
"y5_r442_c0.ome.tif",0,86,875666,0.8351,3.65468
"y4_r2180_c0.ome.tif",0,8843,1.49906e+08,142.961,462.829
"y0_r59_c1.ome.tif",0,38,945733,0.901921,3.25649
"y1_r913_c1.ome.tif",0,48827,2.85608e+08,272.377,1115.7
"y8_r1401_c1.ome.tif",0,32996,1.62221e+09,1547.06,3142.1
"y1_r832_c1.ome.tif",0,50580,1.41488e+08,134.933,1041.21
"y0_r329_c1.ome.tif",0,113,777217,0.741212,3.64235
"y6_r503_c1.ome.tif",0,11,32587,0.0310774,0.213785
"y4_r2261_c0.ome.tif",0,8031,1.87333e+08,178.655,537.661
"y2_r1605_c1.ome.tif",0,43,2.30957e+06,2.20258,4.80774
"y4_r1720_c1.ome.tif",0,3,87669,0.0836077,0.378328
"y0_r167_c1.ome.tif",0,21,1.54105e+06,1.46966,3.44026
"y9_r2388_c1.ome.tif",0,41845,9.81471e+08,936.004,2880.36
"y1_r806_c0.ome.tif",0,14698,2.66662e+08,254.309,667.296
"y5_r406_c0.ome.tif",0,82,1.55441e+06,1.4824,5.24493
"y4_r2170_c1.ome.tif",0,3,72166,0.0688229,0.307323
"y4_r1997_c1.ome.tif",0,53651,1.07674e+09,1026.86,3079.68
"y9_r2400_c0.ome.tif",0,65535,8.77616e+08,836.959,3833.93
"y5_r432_c1.ome.tif",0,28,334091,0.318614,1.05719
"y4_r2144_c0.ome.tif",0,7944,4.23945e+07,40.4305,231.995
"y4_r2063_c0.ome.tif",0,6458,1.35493e+08,129.217,400.415
"y1_r1193_c0.ome.tif",0,1326,4.98864e+07,47.5754,111.241
"y4_r2251_c1.ome.tif",0,3,55483,0.0529127,0.290053
"y6_r699_c1.ome.tif",0,18,218303,0.20819,0.917332
"y4_r2225_c0.ome.tif",0,3478,2.99e+07,28.5149,92.8588
"y0_r284_c1.ome.tif",0,9,20839,0.0198736,0.152971
"y1_r923_c0.ome.tif",0,37468,7.64162e+08,728.762,2083.36
"y0_r69_c0.ome.tif",0,41,1.42715e+06,1.36104,3.43408
"y4_r1811_c0.ome.tif",0,10295,1.27759e+08,121.84,523.408
